Graph,Model,Loss Function,n_negative,Learning Rate,lambda,time,Duration,Steps,Loss/positive_loss,Loss/negative_loss,Loss/total_loss,Loss/dimension_regularization,classifier/metrics/valid/AUC_ROC,classifier/metrics/valid/AUC_ROC max,classifier/metrics/valid/AUC_ROC max epoch,classifier/metrics/valid/MRR,classifier/metrics/valid/MRR max,classifier/metrics/valid/MRR max epoch,classifier/metrics/valid/Hits_50,classifier/metrics/valid/Hits_50 max,classifier/metrics/valid/Hits_50 max epoch,classifier/metrics/test/AUC_ROC,classifier/metrics/test/AUC_ROC max,classifier/metrics/test/AUC_ROC max epoch,classifier/metrics/test/MRR,classifier/metrics/test/MRR max,classifier/metrics/test/MRR max epoch,classifier/metrics/test/Hits_50,classifier/metrics/test/Hits_50 max,classifier/metrics/test/Hits_50 max epoch,Loss/classifier_loss,GPU_usage/memory__bytes_,metrics/valid/AUC_ROC,metrics/valid/AUC_ROC max,metrics/valid/AUC_ROC max epoch,metrics/valid/MRR,metrics/valid/MRR max,metrics/valid/MRR max epoch,metrics/valid/Hits_50,metrics/valid/Hits_50 max,metrics/valid/Hits_50 max epoch,metrics/test/AUC_ROC,metrics/test/AUC_ROC max,metrics/test/AUC_ROC max epoch,metrics/test/MRR,metrics/test/MRR max,metrics/test/MRR max epoch,metrics/test/Hits_50,metrics/test/Hits_50 max,metrics/test/Hits_50 max epoch
PubMed,n2v,sg_aug,100,0.1,100.0,events.out.tfevents.1735867771.d1009,162.76386070251465,3099,-0.0,0.0,0.0,554100.5,0.9725306630134583,0.9725,4,0.24047933518886566,0.2405,4,0.055843863636255264,0.0558,4,0.6540345549583435,0.6648,1,0.05973445624113083,0.0597,4,0.010031239129602909,0.0100,4,0.1968424916267395,2121478656.0,0.9774719476699829,0.9775,20,0.2665843665599823,0.2666,20,0.033055052161216736,0.0331,20,0.6551765203475952,0.6552,20,0.06193118169903755,0.0619,20,0.004633807577192783,0.0046,20
PubMed,n2v,sg_aug,100,0.1,100.0,events.out.tfevents.1735870029.d1009,159.16941738128662,3099,-0.0,0.0,0.0,585931.375,0.9703050851821899,0.9728,3,0.2191980928182602,0.2192,4,0.0025947652757167816,0.0042,3,0.7513138055801392,0.7513,4,0.08571416884660721,0.0857,4,0.0011030333116650581,0.0018,2,0.31388258934020996,2121478656.0,0.9812130928039551,0.9812,20,0.23159387707710266,0.2316,20,0.03215252608060837,0.0322,20,0.7578175663948059,0.7578,20,0.08747920393943787,0.0875,20,0.00947605911642313,0.0095,20
PubMed,n2v,sg_aug,100,0.1,100.0,events.out.tfevents.1735872247.d1009,155.1316740512848,3099,-0.0,0.0,0.0,587972.9375,0.9730883836746216,0.9741,2,0.20917895436286926,0.2092,4,0.0,0.0126,2,0.7751156091690063,0.8219,3,0.1073906421661377,0.1074,4,0.0,0.0088,1,0.3237280547618866,2121478656.0,0.98050457239151,0.9805,20,0.20237845182418823,0.2024,20,0.006768953055143356,0.0068,20,0.7691040635108948,0.7691,20,0.10179471969604492,0.1018,20,0.0050536952912807465,0.0051,20
PubMed,n2v,sg_aug,1000000000,0.1,0.1,events.out.tfevents.1735865663.d1009,164.2395453453064,3079,0.009854210540652275,0.0,0.009854210540652275,21384.03515625,0.9880267381668091,0.9880,4,0.4052636921405792,0.4053,4,0.1863718330860138,0.2053,3,0.5468867421150208,0.5469,4,0.036662209779024124,0.0367,4,0.018540145829319954,0.0185,4,0.23952174186706543,2120449536.0,0.9914255142211914,0.9914,20,0.44870227575302124,0.4487,20,0.2569945752620697,0.2570,20,0.5435723066329956,0.5436,20,0.03662322461605072,0.0366,20,0.016376908868551254,0.0164,20
PubMed,n2v,sg_aug,1000000000,0.1,0.1,events.out.tfevents.1735867950.d1009,161.63816380500793,3099,-0.0,0.0,0.0,198546.515625,0.9834852814674377,0.9835,4,0.28365814685821533,0.2837,4,0.07400722056627274,0.0864,3,0.6812207102775574,0.6816,3,0.06050301343202591,0.0605,4,0.011593196541070938,0.0140,3,0.26235872507095337,2121478656.0,0.9863818287849426,0.9864,20,0.3093944191932678,0.3094,20,0.08991426229476929,0.0899,20,0.6809670925140381,0.6810,20,0.06648144870996475,0.0665,20,0.024765705689787865,0.0248,20
PubMed,n2v,sg_aug,1000000000,0.1,0.1,events.out.tfevents.1735870198.d1009,158.76173186302185,3099,2.837185820681043e-05,0.0,2.837185820681043e-05,384978.875,0.9795201420783997,0.9795,4,0.25030848383903503,0.2503,4,0.03745487332344055,0.0518,3,0.7319102883338928,0.7385,1,0.08608507364988327,0.0861,4,0.0081975432112813,0.0284,3,0.32231712341308594,2121478656.0,0.9781599044799805,0.9782,20,0.26611417531967163,0.2661,20,0.034408845007419586,0.0344,20,0.7333047986030579,0.7333,20,0.0859854593873024,0.0860,20,0.008623715490102768,0.0086,20
PubMed,n2v,sg_aug,1000000000,0.1,0.1,events.out.tfevents.1735872412.d1009,155.40728521347046,3099,0.0004807965597137809,0.0,0.0004807965597137809,567443.4375,0.9776877164840698,0.9777,4,0.22293521463871002,0.2229,4,0.06001805141568184,0.0600,4,0.7696278691291809,0.7696,4,0.10024022310972214,0.1002,4,0.021072104573249817,0.0291,2,0.415183961391449,2121478656.0,0.9776085615158081,0.9776,20,0.23769022524356842,0.2377,20,0.009363718330860138,0.0094,20,0.7676154971122742,0.7676,20,0.10263648629188538,0.1026,20,0.0031585595570504665,0.0032,20
PubMed,n2v,sg_aug,1000000000,0.1,1.0,events.out.tfevents.1735865837.d1009,162.49534010887146,3079,0.009854210540652275,0.0,0.009854210540652275,21384.03515625,0.987789511680603,0.9878,4,0.4052636921405792,0.4053,4,0.1863718330860138,0.2053,3,0.546148955821991,0.5461,4,0.036662209779024124,0.0367,4,0.018540145829319954,0.0185,4,0.23952174186706543,2120449536.0,0.9912940859794617,0.9913,20,0.44870227575302124,0.4487,20,0.2569945752620697,0.2570,20,0.5424133539199829,0.5424,20,0.03662322461605072,0.0366,20,0.016376908868551254,0.0164,20
PubMed,n2v,sg_aug,1000000000,0.1,1.0,events.out.tfevents.1735868121.d1009,161.71665620803833,3099,-0.0,0.0,0.0,198546.53125,0.9821973443031311,0.9824,3,0.28365814685821533,0.2837,4,0.07400722056627274,0.0864,3,0.6811259984970093,0.6811,3,0.06050301343202591,0.0605,4,0.011593196541070938,0.0140,3,0.26235872507095337,2121478656.0,0.9856724739074707,0.9857,20,0.3093944191932678,0.3094,20,0.08991426229476929,0.0899,20,0.6807186603546143,0.6807,20,0.06648144870996475,0.0665,20,0.024765705689787865,0.0248,20
PubMed,n2v,sg_aug,1000000000,0.1,1.0,events.out.tfevents.1735870366.d1009,159.55517053604126,3099,2.837185820681043e-05,0.0,2.837185820681043e-05,384978.875,0.9817044138908386,0.9817,4,0.25030848383903503,0.2503,4,0.03745487332344055,0.0518,3,0.7307558059692383,0.7375,1,0.08608507364988327,0.0861,4,0.0081975432112813,0.0284,3,0.32231712341308594,2121478656.0,0.9779338240623474,0.9779,20,0.26611417531967163,0.2661,20,0.034408845007419586,0.0344,20,0.7307694554328918,0.7308,20,0.0859854593873024,0.0860,20,0.008623715490102768,0.0086,20
PubMed,n2v,sg_aug,1000000000,0.1,1.0,events.out.tfevents.1735872578.d1009,155.89890217781067,3099,0.0004807965597137809,0.0,0.0004807965597137809,567443.4375,0.9771442413330078,0.9771,4,0.22293521463871002,0.2229,4,0.06001805141568184,0.0600,4,0.7688196301460266,0.7688,4,0.10024022310972214,0.1002,4,0.021072104573249817,0.0291,2,0.415183961391449,2121478656.0,0.9766613245010376,0.9767,20,0.23769022524356842,0.2377,20,0.009363718330860138,0.0094,20,0.7662844061851501,0.7663,20,0.10263648629188538,0.1026,20,0.0031585595570504665,0.0032,20
PubMed,n2v,sg_aug,1000000000,0.1,10.0,events.out.tfevents.1735866014.d1009,161.39491271972656,3079,0.009854210540652275,0.0,0.009854210540652275,21384.03515625,0.9879180788993835,0.9879,4,0.4052636921405792,0.4053,4,0.1863718330860138,0.2053,3,0.5470412373542786,0.5470,4,0.036662209779024124,0.0367,4,0.018540145829319954,0.0185,4,0.23952174186706543,2120449536.0,0.9913398623466492,0.9913,20,0.44870227575302124,0.4487,20,0.2569945752620697,0.2570,20,0.5425465106964111,0.5425,20,0.03662322461605072,0.0366,20,0.016376908868551254,0.0164,20
PubMed,n2v,sg_aug,1000000000,0.1,10.0,events.out.tfevents.1735868292.d1009,161.0618076324463,3099,-0.0,0.0,0.0,198546.53125,0.9853202104568481,0.9853,4,0.28365814685821533,0.2837,4,0.07400722056627274,0.0864,3,0.6826354265213013,0.6826,4,0.06050301343202591,0.0605,4,0.011593196541070938,0.0140,3,0.26235872507095337,2121478656.0,0.9882161617279053,0.9882,20,0.3093944191932678,0.3094,20,0.08991426229476929,0.0899,20,0.6820219159126282,0.6820,20,0.06648144870996475,0.0665,20,0.024765705689787865,0.0248,20
PubMed,n2v,sg_aug,1000000000,0.1,10.0,events.out.tfevents.1735870535.d1009,158.7136571407318,3099,2.837185820681043e-05,0.0,2.837185820681043e-05,384978.875,0.9784520864486694,0.9785,4,0.25030848383903503,0.2503,4,0.03745487332344055,0.0518,3,0.7333371639251709,0.7409,1,0.08608507364988327,0.0861,4,0.0081975432112813,0.0284,3,0.32231712341308594,2121478656.0,0.977876603603363,0.9779,20,0.26611417531967163,0.2661,20,0.034408845007419586,0.0344,20,0.7348629236221313,0.7349,20,0.0859854593873024,0.0860,20,0.008623715490102768,0.0086,20
PubMed,n2v,sg_aug,1000000000,0.1,10.0,events.out.tfevents.1735872743.d1009,157.8163456916809,3099,0.0004807965597137809,0.0,0.0004807965597137809,567443.4375,0.9777520298957825,0.9778,4,0.22293521463871002,0.2229,4,0.06001805141568184,0.0600,4,0.7702909708023071,0.7703,4,0.10024022310972214,0.1002,4,0.021072104573249817,0.0291,2,0.415183961391449,2121478656.0,0.9774687886238098,0.9775,20,0.23769022524356842,0.2377,20,0.009363718330860138,0.0094,20,0.7688214182853699,0.7688,20,0.10263648629188538,0.1026,20,0.0031585595570504665,0.0032,20
PubMed,n2v,sg_aug,1000000000,0.1,100.0,events.out.tfevents.1735866188.d1009,162.98292708396912,3079,0.009854210540652275,0.0,0.009854210540652275,21384.03515625,0.9889102578163147,0.9889,4,0.4052636921405792,0.4053,4,0.1863718330860138,0.2053,3,0.5474515557289124,0.5475,4,0.036662209779024124,0.0367,4,0.018540145829319954,0.0185,4,0.23952174186706543,2120449536.0,0.9921382665634155,0.9921,20,0.44870227575302124,0.4487,20,0.2569945752620697,0.2570,20,0.5434685349464417,0.5435,20,0.03662322461605072,0.0366,20,0.016376908868551254,0.0164,20
PubMed,n2v,sg_aug,1000000000,0.1,100.0,events.out.tfevents.1735868463.d1009,162.43887424468994,3099,-0.0,0.0,0.0,198546.515625,0.9830439686775208,0.9830,4,0.28365814685821533,0.2837,4,0.07400722056627274,0.0864,3,0.6832085251808167,0.6834,3,0.06050301343202591,0.0605,4,0.011593196541070938,0.0140,3,0.26235872507095337,2121478656.0,0.9862122535705566,0.9862,20,0.3093944191932678,0.3094,20,0.08991426229476929,0.0899,20,0.68304842710495,0.6830,20,0.06648144870996475,0.0665,20,0.024765705689787865,0.0248,20
PubMed,n2v,sg_aug,1000000000,0.1,100.0,events.out.tfevents.1735870703.d1009,160.4055094718933,3099,2.837185820681043e-05,0.0,2.837185820681043e-05,384978.84375,0.981463611125946,0.9815,4,0.25030848383903503,0.2503,4,0.03745487332344055,0.0518,3,0.7315741777420044,0.7384,1,0.08608507364988327,0.0861,4,0.0081975432112813,0.0284,3,0.32231712341308594,2121478656.0,0.9797611236572266,0.9798,20,0.26611417531967163,0.2661,20,0.034408845007419586,0.0344,20,0.7327708601951599,0.7328,20,0.0859854593873024,0.0860,20,0.008623715490102768,0.0086,20
PubMed,n2v,sg_aug,1000000000,0.1,100.0,events.out.tfevents.1735872911.d1009,156.80378007888794,3099,0.0004807965597137809,0.0,0.0004807965597137809,567443.4375,0.9758545160293579,0.9759,4,0.22293521463871002,0.2229,4,0.06001805141568184,0.0600,4,0.7692374587059021,0.7692,4,0.10024022310972214,0.1002,4,0.021072104573249817,0.0291,2,0.415183961391449,2121478656.0,0.9754002690315247,0.9754,20,0.23769022524356842,0.2377,20,0.009363718330860138,0.0094,20,0.767057478427887,0.7671,20,0.10263648629188538,0.1026,20,0.0031585595570504665,0.0032,20
