Graph,Model,Loss Function,n_negative,Learning Rate,lambda,time,Duration,Steps,Loss/positive_loss,Loss/negative_loss,Loss/total_loss,Loss/dimension_regularization,classifier/metrics/valid/AUC_ROC,classifier/metrics/valid/AUC_ROC max,classifier/metrics/valid/AUC_ROC max epoch,classifier/metrics/valid/MRR,classifier/metrics/valid/MRR max,classifier/metrics/valid/MRR max epoch,classifier/metrics/valid/Hits_50,classifier/metrics/valid/Hits_50 max,classifier/metrics/valid/Hits_50 max epoch,classifier/metrics/test/AUC_ROC,classifier/metrics/test/AUC_ROC max,classifier/metrics/test/AUC_ROC max epoch,classifier/metrics/test/MRR,classifier/metrics/test/MRR max,classifier/metrics/test/MRR max epoch,classifier/metrics/test/Hits_50,classifier/metrics/test/Hits_50 max,classifier/metrics/test/Hits_50 max epoch,Loss/classifier_loss,GPU_usage/memory__bytes_,metrics/valid/AUC_ROC,metrics/valid/AUC_ROC max,metrics/valid/AUC_ROC max epoch,metrics/valid/MRR,metrics/valid/MRR max,metrics/valid/MRR max epoch,metrics/valid/Hits_50,metrics/valid/Hits_50 max,metrics/valid/Hits_50 max epoch,metrics/test/AUC_ROC,metrics/test/AUC_ROC max,metrics/test/AUC_ROC max epoch,metrics/test/MRR,metrics/test/MRR max,metrics/test/MRR max epoch,metrics/test/Hits_50,metrics/test/Hits_50 max,metrics/test/Hits_50 max epoch
SBM-0.05-0.05,n2v,sg,10,0.01,1.0,events.out.tfevents.1736218966.d1002,57.078263998031616,79,936731.8125,950332.5,1887064.25,47.79194641113281,0.5119929313659668,0.5120,4,0.008126297034323215,0.0081,4,0.0003744149871636182,0.0006,2,0.5007174015045166,0.5018,2,0.00771727180108428,0.0077,4,0.000514804502017796,0.0005,0,1.371204137802124,3121276416.0,0.5204851031303406,0.5205,5,0.008152009919285774,0.0082,5,0.000873634940944612,0.0009,5,0.5005524754524231,0.5006,5,0.007300922647118568,0.0073,5,0.00045240396866574883,0.0005,5
SBM-0.05-0.05,n2v,sg_aug,100,0.01,100.0,events.out.tfevents.1736219039.d1002,57.875908613204956,79,4948.8056640625,0.0,4948.8056640625,38863.24609375,0.5055345296859741,0.5055,4,0.007538060657680035,0.0081,2,0.00046801872667856514,0.0007,1,0.5024742484092712,0.5032,3,0.007448264863342047,0.0077,2,0.0005772050935775042,0.0006,0,1.3429155349731445,2083241472.0,0.5101666450500488,0.5102,5,0.008037765510380268,0.0080,5,0.0006864274619147182,0.0007,5,0.5008089542388916,0.5008,5,0.007487735711038113,0.0075,5,0.0005304046790115535,0.0005,5
SBM-0.05-0.05,n2v,sg_aug,1000000000,0.01,0.1,events.out.tfevents.1736219111.d1002,56.25414752960205,79,4948.8056640625,0.0,4948.8056640625,38863.2421875,0.5027298331260681,0.5030,0,0.007538060657680035,0.0081,2,0.00046801872667856514,0.0007,1,0.4999881982803345,0.5010,1,0.007448264863342047,0.0077,2,0.0005772050935775042,0.0006,0,1.3429155349731445,2083241472.0,0.5065469741821289,0.5065,5,0.008037765510380268,0.0080,5,0.0006864274619147182,0.0007,5,0.4988211393356323,0.4988,5,0.007487735711038113,0.0075,5,0.0005304046790115535,0.0005,5
SBM-0.06-0.06,line,sg,10,0.01,1.0,events.out.tfevents.1736219651.d1002,75.35841631889343,10019,7.088105201721191,30.81195068359375,37.900054931640625,13.076601028442383,0.776509702205658,0.7765,4,0.021301699802279472,0.0214,3,0.00040561624336987734,0.0008,2,0.5035514235496521,0.5052,1,0.006476033478975296,0.0077,0,0.0,0.0008,0,1.134717583656311,545872896.0,0.7929096221923828,0.7929,5,0.02261216752231121,0.0226,5,3.120124893030152e-05,0.0000,5,0.504569947719574,0.5046,5,0.006327121052891016,0.0063,5,0.0,0.0000,5
SBM-0.06-0.06,line,sg_aug,100,0.01,1.0,events.out.tfevents.1736219736.d1002,71.15323877334595,10019,0.06308209896087646,0.0,0.06308209896087646,5.513319492340088,0.7272924780845642,0.7273,4,0.016334138810634613,0.0163,4,0.00012480499572120607,0.0009,1,0.5037518739700317,0.5070,2,0.0066275810822844505,0.0073,0,0.0,0.0005,0,1.1900731325149536,545872896.0,0.7450135946273804,0.7450,5,0.01741807907819748,0.0174,5,0.0003120125038549304,0.0003,5,0.5051175355911255,0.5051,5,0.006740327458828688,0.0067,5,1.560013697599061e-05,0.0000,5
SBM-0.06-0.06,line,sg_aug,1000000000,0.01,0.1,events.out.tfevents.1736219820.d1002,69.87100291252136,10019,0.0009612277499400079,0.0,0.0009612277499400079,30160.322265625,0.535812258720398,0.5358,4,0.008506489917635918,0.0085,4,0.0005616224952973425,0.0007,0,0.49896490573883057,0.5003,3,0.007416853215545416,0.0076,0,0.00039000343531370163,0.0007,0,1.3364815711975098,545872896.0,0.5497426390647888,0.5497,5,0.009018132463097572,0.0090,5,0.0005928237223997712,0.0006,5,0.5005064010620117,0.5005,5,0.007257384713739157,0.0073,5,0.0003744032874237746,0.0004,5
SBM-0.06-0.06,n2v,sg,10,0.01,1.0,events.out.tfevents.1736219436.d1002,57.82963228225708,79,936731.8125,950332.5,1887064.25,47.79194641113281,0.5079700350761414,0.5080,4,0.008126297034323215,0.0081,4,0.0003744149871636182,0.0006,2,0.5036542415618896,0.5037,4,0.00771727180108428,0.0077,4,0.000514804502017796,0.0005,0,1.371204137802124,3121276416.0,0.5146145224571228,0.5146,5,0.008152009919285774,0.0082,5,0.000873634940944612,0.0009,5,0.5024558901786804,0.5025,5,0.007300922647118568,0.0073,5,0.00045240396866574883,0.0005,5
SBM-0.06-0.06,n2v,sg_aug,100,0.01,100.0,events.out.tfevents.1736219509.d1002,57.06142020225525,79,4948.8056640625,0.0,4948.8056640625,38863.24609375,0.5037446022033691,0.5059,2,0.007538060657680035,0.0081,2,0.00046801872667856514,0.0007,1,0.5011236667633057,0.5028,1,0.007448264863342047,0.0077,2,0.0005772050935775042,0.0006,0,1.3429155349731445,2083241472.0,0.5071913003921509,0.5072,5,0.008037765510380268,0.0080,5,0.0006864274619147182,0.0007,5,0.49931958317756653,0.4993,5,0.007487735711038113,0.0075,5,0.0005304046790115535,0.0005,5
SBM-0.06-0.06,n2v,sg_aug,1000000000,0.01,0.1,events.out.tfevents.1736219580.d1002,57.15958642959595,79,4948.8056640625,0.0,4948.8056640625,38863.2421875,0.5049867033958435,0.5050,4,0.007538060657680035,0.0081,2,0.00046801872667856514,0.0007,1,0.500991702079773,0.5015,2,0.007448264863342047,0.0077,2,0.0005772050935775042,0.0006,0,1.3429155349731445,2083241472.0,0.5097996592521667,0.5098,5,0.008037765510380268,0.0080,5,0.0006864274619147182,0.0007,5,0.5001257658004761,0.5001,5,0.007487735711038113,0.0075,5,0.0005304046790115535,0.0005,5
SBM-0.07-0.07,line,sg,10,0.01,1.0,events.out.tfevents.1736220106.d1002,75.4508273601532,10019,7.088105201721191,30.81195068359375,37.900054931640625,13.076601028442383,0.7755582928657532,0.7756,4,0.021301699802279472,0.0214,3,0.00040561624336987734,0.0008,2,0.5000767111778259,0.5022,1,0.006476033478975296,0.0077,0,0.0,0.0008,0,1.134717583656311,545872896.0,0.791553795337677,0.7916,5,0.02261216752231121,0.0226,5,3.120124893030152e-05,0.0000,5,0.5018426179885864,0.5018,5,0.006327121052891016,0.0063,5,0.0,0.0000,5
SBM-0.07-0.07,line,sg_aug,100,0.01,1.0,events.out.tfevents.1736220191.d1002,71.49350690841675,10019,0.06308209896087646,0.0,0.06308209896087646,5.513319492340088,0.7232537865638733,0.7233,4,0.016334138810634613,0.0163,4,0.00012480499572120607,0.0009,1,0.5051273703575134,0.5057,2,0.0066275810822844505,0.0073,0,0.0,0.0005,0,1.1900731325149536,545872896.0,0.7409086227416992,0.7409,5,0.01741807907819748,0.0174,5,0.0003120125038549304,0.0003,5,0.505545973777771,0.5055,5,0.006740327458828688,0.0067,5,1.560013697599061e-05,0.0000,5
SBM-0.07-0.07,line,sg_aug,1000000000,0.01,0.1,events.out.tfevents.1736220272.d1002,70.87647485733032,10019,0.0009612277499400079,0.0,0.0009612277499400079,30160.322265625,0.5343673229217529,0.5344,4,0.008506489917635918,0.0085,4,0.0005616224952973425,0.0007,0,0.499125212430954,0.5000,1,0.007416853215545416,0.0076,0,0.00039000343531370163,0.0007,0,1.3364815711975098,545872896.0,0.5486210584640503,0.5486,5,0.009018132463097572,0.0090,5,0.0005928237223997712,0.0006,5,0.4992360472679138,0.4992,5,0.007257384713739157,0.0073,5,0.0003744032874237746,0.0004,5
SBM-0.07-0.07,n2v,sg,10,0.01,1.0,events.out.tfevents.1736219903.d1002,57.468616008758545,79,936731.8125,950332.5,1887064.25,47.79194641113281,0.5116884708404541,0.5117,4,0.008126297034323215,0.0081,4,0.0003744149871636182,0.0006,2,0.500893771648407,0.5022,2,0.00771727180108428,0.0077,4,0.000514804502017796,0.0005,0,1.371204137802124,3121276416.0,0.5204104781150818,0.5204,5,0.008152009919285774,0.0082,5,0.000873634940944612,0.0009,5,0.5010268092155457,0.5010,5,0.007300922647118568,0.0073,5,0.00045240396866574883,0.0005,5
SBM-0.07-0.07,n2v,sg_aug,100,0.01,100.0,events.out.tfevents.1736219972.d1002,56.98858666419983,79,4948.8056640625,0.0,4948.8056640625,38863.24609375,0.5039628148078918,0.5051,0,0.007538060657680035,0.0081,2,0.00046801872667856514,0.0007,1,0.4990926682949066,0.5010,1,0.007448264863342047,0.0077,2,0.0005772050935775042,0.0006,0,1.3429155349731445,2083241472.0,0.5075939297676086,0.5076,5,0.008037765510380268,0.0080,5,0.0006864274619147182,0.0007,5,0.4988023042678833,0.4988,5,0.007487735711038113,0.0075,5,0.0005304046790115535,0.0005,5
SBM-0.07-0.07,n2v,sg_aug,1000000000,0.01,0.1,events.out.tfevents.1736220039.d1002,56.93618392944336,79,4948.8056640625,0.0,4948.8056640625,38863.2421875,0.5054190754890442,0.5069,2,0.007538060657680035,0.0081,2,0.00046801872667856514,0.0007,1,0.4994664192199707,0.5006,2,0.007448264863342047,0.0077,2,0.0005772050935775042,0.0006,0,1.3429155349731445,2083241472.0,0.5094946622848511,0.5095,5,0.008037765510380268,0.0080,5,0.0006864274619147182,0.0007,5,0.4992121160030365,0.4992,5,0.007487735711038113,0.0075,5,0.0005304046790115535,0.0005,5
SBM-0.08-0.08,line,sg,10,0.01,1.0,events.out.tfevents.1736220557.d1002,75.83244776725769,10019,7.088105201721191,30.81195068359375,37.900054931640625,13.076601028442383,0.773372232913971,0.7734,4,0.021301699802279472,0.0214,3,0.00040561624336987734,0.0008,2,0.5031534433364868,0.5065,1,0.006476033478975296,0.0077,0,0.0,0.0008,0,1.134717583656311,545872896.0,0.7895382642745972,0.7895,5,0.02261216752231121,0.0226,5,3.120124893030152e-05,0.0000,5,0.5047975182533264,0.5048,5,0.006327121052891016,0.0063,5,0.0,0.0000,5
SBM-0.08-0.08,line,sg_aug,100,0.01,1.0,events.out.tfevents.1736220641.d1002,70.94226360321045,10019,0.06308209896087646,0.0,0.06308209896087646,5.513319492340088,0.7256404757499695,0.7256,4,0.016334138810634613,0.0163,4,0.00012480499572120607,0.0009,1,0.5066937804222107,0.5088,2,0.0066275810822844505,0.0073,0,0.0,0.0005,0,1.1900731325149536,545872896.0,0.7427689433097839,0.7428,5,0.01741807907819748,0.0174,5,0.0003120125038549304,0.0003,5,0.507106363773346,0.5071,5,0.006740327458828688,0.0067,5,1.560013697599061e-05,0.0000,5
SBM-0.08-0.08,line,sg_aug,1000000000,0.01,0.1,events.out.tfevents.1736220722.d1002,71.70332598686218,10019,0.0009612277499400079,0.0,0.0009612277499400079,30160.322265625,0.5323864221572876,0.5324,4,0.008506489917635918,0.0085,4,0.0005616224952973425,0.0007,0,0.49849024415016174,0.4985,4,0.007416853215545416,0.0076,0,0.00039000343531370163,0.0007,0,1.3364815711975098,545872896.0,0.546790361404419,0.5468,5,0.009018132463097572,0.0090,5,0.0005928237223997712,0.0006,5,0.5000891089439392,0.5001,5,0.007257384713739157,0.0073,5,0.0003744032874237746,0.0004,5
SBM-0.08-0.08,n2v,sg,10,0.01,1.0,events.out.tfevents.1736220352.d1002,57.800697326660156,79,936731.8125,950332.5,1887064.25,47.79194641113281,0.5128178000450134,0.5128,4,0.008126297034323215,0.0081,4,0.0003744149871636182,0.0006,2,0.5015623569488525,0.5016,4,0.00771727180108428,0.0077,4,0.000514804502017796,0.0005,0,1.371204137802124,3121276416.0,0.5187707543373108,0.5188,5,0.008152009919285774,0.0082,5,0.000873634940944612,0.0009,5,0.4994347095489502,0.4994,5,0.007300922647118568,0.0073,5,0.00045240396866574883,0.0005,5
SBM-0.08-0.08,n2v,sg_aug,100,0.01,100.0,events.out.tfevents.1736220420.d1002,57.190901041030884,79,4948.8056640625,0.0,4948.8056640625,38863.24609375,0.5005579590797424,0.5051,0,0.007538060657680035,0.0081,2,0.00046801872667856514,0.0007,1,0.5020644068717957,0.5049,1,0.007448264863342047,0.0077,2,0.0005772050935775042,0.0006,0,1.3429155349731445,2083241472.0,0.5063701868057251,0.5064,5,0.008037765510380268,0.0080,5,0.0006864274619147182,0.0007,5,0.5014525651931763,0.5015,5,0.007487735711038113,0.0075,5,0.0005304046790115535,0.0005,5
SBM-0.08-0.08,n2v,sg_aug,1000000000,0.01,0.1,events.out.tfevents.1736220488.d1002,57.075279712677,79,4948.8056640625,0.0,4948.8056640625,38863.2421875,0.5025910139083862,0.5047,0,0.007538060657680035,0.0081,2,0.00046801872667856514,0.0007,1,0.5005184412002563,0.5019,1,0.007448264863342047,0.0077,2,0.0005772050935775042,0.0006,0,1.3429155349731445,2083241472.0,0.5085492134094238,0.5085,5,0.008037765510380268,0.0080,5,0.0006864274619147182,0.0007,5,0.4992387294769287,0.4992,5,0.007487735711038113,0.0075,5,0.0005304046790115535,0.0005,5
SBM-0.09-0.09,line,sg,10,0.01,1.0,events.out.tfevents.1736221022.d1002,74.53669166564941,10019,7.088105201721191,30.81195068359375,37.900054931640625,13.076601028442383,0.7770090103149414,0.7770,4,0.021301699802279472,0.0214,3,0.00040561624336987734,0.0008,2,0.5030634999275208,0.5057,1,0.006476033478975296,0.0077,0,0.0,0.0008,0,1.134717583656311,545872896.0,0.7934573888778687,0.7935,5,0.02261216752231121,0.0226,5,3.120124893030152e-05,0.0000,5,0.5036548376083374,0.5037,5,0.006327121052891016,0.0063,5,0.0,0.0000,5
SBM-0.09-0.09,line,sg_aug,100,0.01,1.0,events.out.tfevents.1736221112.d1002,71.36630654335022,10019,0.06308209896087646,0.0,0.06308209896087646,5.513319492340088,0.7267555594444275,0.7268,4,0.016334138810634613,0.0163,4,0.00012480499572120607,0.0009,1,0.5040504932403564,0.5070,2,0.0066275810822844505,0.0073,0,0.0,0.0005,0,1.1900731325149536,545872896.0,0.7435776591300964,0.7436,5,0.01741807907819748,0.0174,5,0.0003120125038549304,0.0003,5,0.5063959360122681,0.5064,5,0.006740327458828688,0.0067,5,1.560013697599061e-05,0.0000,5
SBM-0.09-0.09,line,sg_aug,1000000000,0.01,0.1,events.out.tfevents.1736221198.d1002,71.01949739456177,10019,0.0009612277499400079,0.0,0.0009612277499400079,30160.322265625,0.5328399538993835,0.5328,4,0.008506489917635918,0.0085,4,0.0005616224952973425,0.0007,0,0.4994184076786041,0.4995,1,0.007416853215545416,0.0076,0,0.00039000343531370163,0.0007,0,1.3364815711975098,545872896.0,0.546331524848938,0.5463,5,0.009018132463097572,0.0090,5,0.0005928237223997712,0.0006,5,0.4999660551548004,0.5000,5,0.007257384713739157,0.0073,5,0.0003744032874237746,0.0004,5
SBM-0.09-0.09,n2v,sg,10,0.01,1.0,events.out.tfevents.1736220803.d1002,56.73958373069763,79,936731.8125,950332.5,1887064.25,47.79194641113281,0.5122659802436829,0.5123,4,0.008126297034323215,0.0081,4,0.0003744149871636182,0.0006,2,0.5026922225952148,0.5027,4,0.00771727180108428,0.0077,4,0.000514804502017796,0.0005,0,1.371204137802124,3121276416.0,0.5196071863174438,0.5196,5,0.008152009919285774,0.0082,5,0.000873634940944612,0.0009,5,0.5010054707527161,0.5010,5,0.007300922647118568,0.0073,5,0.00045240396866574883,0.0005,5
SBM-0.09-0.09,n2v,sg_aug,100,0.01,100.0,events.out.tfevents.1736220873.d1002,56.98205757141113,79,4948.8056640625,0.0,4948.8056640625,38863.24609375,0.5026091933250427,0.5052,0,0.007538060657680035,0.0081,2,0.00046801872667856514,0.0007,1,0.4984145164489746,0.5010,1,0.007448264863342047,0.0077,2,0.0005772050935775042,0.0006,0,1.3429155349731445,2083241472.0,0.5075336694717407,0.5075,5,0.008037765510380268,0.0080,5,0.0006864274619147182,0.0007,5,0.4988285303115845,0.4988,5,0.007487735711038113,0.0075,5,0.0005304046790115535,0.0005,5
SBM-0.09-0.09,n2v,sg_aug,1000000000,0.01,0.1,events.out.tfevents.1736220945.d1002,56.6890971660614,79,4948.8056640625,0.0,4948.8056640625,38863.2421875,0.5045132637023926,0.5074,0,0.007538060657680035,0.0081,2,0.00046801872667856514,0.0007,1,0.4984479248523712,0.5015,1,0.007448264863342047,0.0077,2,0.0005772050935775042,0.0006,0,1.3429155349731445,2083241472.0,0.5081171989440918,0.5081,5,0.008037765510380268,0.0080,5,0.0006864274619147182,0.0007,5,0.49789702892303467,0.4979,5,0.007487735711038113,0.0075,5,0.0005304046790115535,0.0005,5
SBM-0.1-0.1,line,sg,10,0.01,1.0,events.out.tfevents.1736221484.d1002,75.70817613601685,10019,7.088105201721191,30.81195068359375,37.900054931640625,13.076601028442383,0.7767539024353027,0.7768,4,0.021301699802279472,0.0214,3,0.00040561624336987734,0.0008,2,0.5034423470497131,0.5059,1,0.006476033478975296,0.0077,0,0.0,0.0008,0,1.134717583656311,545872896.0,0.7920926809310913,0.7921,5,0.02261216752231121,0.0226,5,3.120124893030152e-05,0.0000,5,0.5042517185211182,0.5043,5,0.006327121052891016,0.0063,5,0.0,0.0000,5
SBM-0.1-0.1,line,sg_aug,100,0.01,1.0,events.out.tfevents.1736221569.d1002,71.57454204559326,10019,0.06308209896087646,0.0,0.06308209896087646,5.513319492340088,0.7260781526565552,0.7261,4,0.016334138810634613,0.0163,4,0.00012480499572120607,0.0009,1,0.5056074857711792,0.5065,2,0.0066275810822844505,0.0073,0,0.0,0.0005,0,1.1900731325149536,545872896.0,0.7418610453605652,0.7419,5,0.01741807907819748,0.0174,5,0.0003120125038549304,0.0003,5,0.5059084296226501,0.5059,5,0.006740327458828688,0.0067,5,1.560013697599061e-05,0.0000,5
SBM-0.1-0.1,line,sg_aug,1000000000,0.01,0.1,events.out.tfevents.1736221650.d1002,71.27483034133911,10019,0.0009612277499400079,0.0,0.0009612277499400079,30160.322265625,0.5351998209953308,0.5352,4,0.008506489917635918,0.0085,4,0.0005616224952973425,0.0007,0,0.5007289052009583,0.5007,4,0.007416853215545416,0.0076,0,0.00039000343531370163,0.0007,0,1.3364815711975098,545872896.0,0.5502615571022034,0.5503,5,0.009018132463097572,0.0090,5,0.0005928237223997712,0.0006,5,0.5015850067138672,0.5016,5,0.007257384713739157,0.0073,5,0.0003744032874237746,0.0004,5
SBM-0.1-0.1,n2v,sg,10,0.01,1.0,events.out.tfevents.1736221282.d1002,57.442763328552246,79,936731.8125,950332.5,1887064.25,47.79194641113281,0.5123560428619385,0.5124,4,0.008126297034323215,0.0081,4,0.0003744149871636182,0.0006,2,0.5011910200119019,0.5012,4,0.00771727180108428,0.0077,4,0.000514804502017796,0.0005,0,1.371204137802124,3121276416.0,0.5217647552490234,0.5218,5,0.008152009919285774,0.0082,5,0.000873634940944612,0.0009,5,0.5013266801834106,0.5013,5,0.007300922647118568,0.0073,5,0.00045240396866574883,0.0005,5
SBM-0.1-0.1,n2v,sg_aug,100,0.01,100.0,events.out.tfevents.1736221350.d1002,57.039514780044556,79,4948.8056640625,0.0,4948.8056640625,38863.24609375,0.5044448971748352,0.5046,0,0.007538060657680035,0.0081,2,0.00046801872667856514,0.0007,1,0.5004405379295349,0.5019,1,0.007448264863342047,0.0077,2,0.0005772050935775042,0.0006,0,1.3429155349731445,2083241472.0,0.5077379941940308,0.5077,5,0.008037765510380268,0.0080,5,0.0006864274619147182,0.0007,5,0.49865853786468506,0.4987,5,0.007487735711038113,0.0075,5,0.0005304046790115535,0.0005,5
SBM-0.1-0.1,n2v,sg_aug,1000000000,0.01,0.1,events.out.tfevents.1736221417.d1002,56.8794310092926,79,4948.8056640625,0.0,4948.8056640625,38863.2421875,0.5035572052001953,0.5069,0,0.007538060657680035,0.0081,2,0.00046801872667856514,0.0007,1,0.5010630488395691,0.5018,1,0.007448264863342047,0.0077,2,0.0005772050935775042,0.0006,0,1.3429155349731445,2083241472.0,0.5088953971862793,0.5089,5,0.008037765510380268,0.0080,5,0.0006864274619147182,0.0007,5,0.49944478273391724,0.4994,5,0.007487735711038113,0.0075,5,0.0005304046790115535,0.0005,5
SBM-0.12-0.12,line,sg,10,0.01,1.0,events.out.tfevents.1736221933.d1002,74.05370497703552,10019,7.088105201721191,30.81195068359375,37.900054931640625,13.076601028442383,0.7745912671089172,0.7746,4,0.021301699802279472,0.0214,3,0.00040561624336987734,0.0008,2,0.5039812326431274,0.5040,4,0.006476033478975296,0.0077,0,0.0,0.0008,0,1.134717583656311,545872896.0,0.791098415851593,0.7911,5,0.02261216752231121,0.0226,5,3.120124893030152e-05,0.0000,5,0.5040470361709595,0.5040,5,0.006327121052891016,0.0063,5,0.0,0.0000,5
SBM-0.12-0.12,line,sg_aug,100,0.01,1.0,events.out.tfevents.1736222020.d1002,71.04713726043701,10019,0.06308209896087646,0.0,0.06308209896087646,5.513319492340088,0.7289502620697021,0.7290,4,0.016334138810634613,0.0163,4,0.00012480499572120607,0.0009,1,0.5055683851242065,0.5074,2,0.0066275810822844505,0.0073,0,0.0,0.0005,0,1.1900731325149536,545872896.0,0.745331346988678,0.7453,5,0.01741807907819748,0.0174,5,0.0003120125038549304,0.0003,5,0.5058531165122986,0.5059,5,0.006740327458828688,0.0067,5,1.560013697599061e-05,0.0000,5
SBM-0.12-0.12,line,sg_aug,1000000000,0.01,0.1,events.out.tfevents.1736222101.d1002,70.95237302780151,10019,0.0009612277499400079,0.0,0.0009612277499400079,30160.322265625,0.5345293283462524,0.5345,4,0.008506489917635918,0.0085,4,0.0005616224952973425,0.0007,0,0.4989926218986511,0.4998,0,0.007416853215545416,0.0076,0,0.00039000343531370163,0.0007,0,1.3364815711975098,545872896.0,0.5505676865577698,0.5506,5,0.009018132463097572,0.0090,5,0.0005928237223997712,0.0006,5,0.49962130188941956,0.4996,5,0.007257384713739157,0.0073,5,0.0003744032874237746,0.0004,5
SBM-0.12-0.12,n2v,sg,10,0.01,1.0,events.out.tfevents.1736221731.d1002,57.93176054954529,79,936731.8125,950332.5,1887064.25,47.79194641113281,0.5124918222427368,0.5125,4,0.008126297034323215,0.0081,4,0.0003744149871636182,0.0006,2,0.5007635354995728,0.5021,1,0.00771727180108428,0.0077,4,0.000514804502017796,0.0005,0,1.371204137802124,3121276416.0,0.5207667946815491,0.5208,5,0.008152009919285774,0.0082,5,0.000873634940944612,0.0009,5,0.5001679062843323,0.5002,5,0.007300922647118568,0.0073,5,0.00045240396866574883,0.0005,5
SBM-0.12-0.12,n2v,sg_aug,100,0.01,100.0,events.out.tfevents.1736221798.d1002,56.955424070358276,79,4948.8056640625,0.0,4948.8056640625,38863.24609375,0.507222056388855,0.5078,2,0.007538060657680035,0.0081,2,0.00046801872667856514,0.0007,1,0.5010829567909241,0.5031,1,0.007448264863342047,0.0077,2,0.0005772050935775042,0.0006,0,1.3429155349731445,2083241472.0,0.5104883909225464,0.5105,5,0.008037765510380268,0.0080,5,0.0006864274619147182,0.0007,5,0.5004466772079468,0.5004,5,0.007487735711038113,0.0075,5,0.0005304046790115535,0.0005,5
SBM-0.12-0.12,n2v,sg_aug,1000000000,0.01,0.1,events.out.tfevents.1736221866.d1002,57.289451122283936,79,4948.8056640625,0.0,4948.8056640625,38863.2421875,0.505280077457428,0.5053,4,0.007538060657680035,0.0081,2,0.00046801872667856514,0.0007,1,0.5001038312911987,0.5012,2,0.007448264863342047,0.0077,2,0.0005772050935775042,0.0006,0,1.3429155349731445,2083241472.0,0.5100404620170593,0.5100,5,0.008037765510380268,0.0080,5,0.0006864274619147182,0.0007,5,0.4998999834060669,0.4999,5,0.007487735711038113,0.0075,5,0.0005304046790115535,0.0005,5
